2022-11-11T19:23:30+08:00
Running ./bin/adt_fast_uset
Run on (16 X 2593.91 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 1280 KiB (x16)
  L3 Unified 43008 KiB (x16)
Load Average: 2.81, 1.08, 0.72
--------------------------------------------------------------------------------------------
Benchmark                                                  Time             CPU   Iterations
BenchFindVecSet<llvm::SetVector<uint64_t>>/512          4.65 ns         2.97 ns    233471811
BenchFindVecSet<llvm::SetVector<uint64_t>>/1024         2.97 ns         2.97 ns    235672531
BenchRange<fast_vector<uint64_t>>/1                    0.900 ns        0.899 ns    779589092
BenchRange<fast_vector<uint64_t>>/8                     3.33 ns         3.33 ns    211947329
BenchRange<fast_vector<uint64_t>>/64                    5.42 ns         5.41 ns    131102233
BenchRange<fast_vector<uint64_t>>/512                   38.4 ns         38.4 ns     18110746
BenchRange<fast_vector<uint64_t>>/1024                  77.9 ns         77.9 ns      8967942
BenchRange<phmap::flat_hash_set<uint64_t>>/1            1.19 ns         1.19 ns    587776789
BenchRange<phmap::flat_hash_set<uint64_t>>/8            14.8 ns         14.8 ns     68597311
BenchRange<phmap::flat_hash_set<uint64_t>>/64            158 ns          158 ns      4521977
BenchRange<phmap::flat_hash_set<uint64_t>>/512          1324 ns         1323 ns       519200
BenchRange<phmap::flat_hash_set<uint64_t>>/1024         2643 ns         2641 ns       265040
BenchRange<std::unordered_set<uint64_t>>/1             0.444 ns        0.443 ns   1000000000
BenchRange<std::unordered_set<uint64_t>>/8              2.93 ns         2.93 ns    238355356
BenchRange<std::unordered_set<uint64_t>>/64             65.9 ns         65.9 ns     10681385
BenchRange<std::unordered_set<uint64_t>>/512             764 ns          764 ns       916988
BenchRange<std::unordered_set<uint64_t>>/1024           1526 ns         1525 ns       459211
BenchRange<ska::flat_hash_set<uint64_t>>/1              2.68 ns         2.68 ns    264633767
BenchRange<ska::flat_hash_set<uint64_t>>/8              13.2 ns         13.2 ns     60317667
BenchRange<ska::flat_hash_set<uint64_t>>/64             99.3 ns         99.1 ns      7500830
BenchRange<ska::flat_hash_set<uint64_t>>/512             766 ns          765 ns       904288
BenchRange<ska::flat_hash_set<uint64_t>>/1024           1551 ns         1550 ns       467696
BenchRange<ska::bytell_hash_set<uint64_t>>/1            3.54 ns         3.54 ns    206028883
BenchRange<ska::bytell_hash_set<uint64_t>>/8            17.6 ns         17.6 ns     39909794
BenchRange<ska::bytell_hash_set<uint64_t>>/64            123 ns          122 ns      5385308
BenchRange<ska::bytell_hash_set<uint64_t>>/512          1042 ns         1040 ns       673503
BenchRange<ska::bytell_hash_set<uint64_t>>/1024         2129 ns         2127 ns       332115
BenchRange<tsl::robin_set<uint64_t>>/1                  1.93 ns         1.93 ns    309108027
BenchRange<tsl::robin_set<uint64_t>>/8                  14.9 ns         14.9 ns     46762803
BenchRange<tsl::robin_set<uint64_t>>/64                  138 ns          138 ns      5498993
BenchRange<tsl::robin_set<uint64_t>>/512                 985 ns          984 ns       673548
BenchRange<tsl::robin_set<uint64_t>>/1024               2107 ns         2104 ns       320348
BenchRangeVecSet<llvm::SetVector<uint64_t>>/1          0.917 ns        0.916 ns    785778117
BenchRangeVecSet<llvm::SetVector<uint64_t>>/8           3.70 ns         3.69 ns    190455435
BenchRangeVecSet<llvm::SetVector<uint64_t>>/64          5.34 ns         5.34 ns    131847920
