2023-06-11T21:33:55+08:00
Running ./bin/adt_fast_uset
Run on (8 X 2904 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x8)
  L1 Instruction 32 KiB (x8)
  L2 Unified 256 KiB (x8)
  L3 Unified 16384 KiB (x1)
Load Average: 4.25, 4.63, 3.22
--------------------------------------------------------------------------------------------
Benchmark                                                  Time             CPU   Iterations
BenchFindVecSet<llvm::SetVector<uint64_t>>/512          7.53 ns         7.50 ns     96053566
BenchFindVecSet<llvm::SetVector<uint64_t>>/1024         6.97 ns         6.94 ns    103925294
BenchRange<fast_vector<uint64_t>>/1                    0.728 ns        0.725 ns    979282756
BenchRange<fast_vector<uint64_t>>/8                     2.31 ns         2.30 ns    308383966
BenchRange<fast_vector<uint64_t>>/64                    5.14 ns         5.11 ns    133602401
BenchRange<fast_vector<uint64_t>>/512                   33.3 ns         33.1 ns     22038422
BenchRange<fast_vector<uint64_t>>/1024                  69.6 ns         69.2 ns      9724158
BenchRange<phmap::flat_hash_set<uint64_t>>/1            1.07 ns         1.06 ns    624707598
BenchRange<phmap::flat_hash_set<uint64_t>>/8            12.7 ns         12.6 ns     71795713
BenchRange<phmap::flat_hash_set<uint64_t>>/64            122 ns          121 ns      6701686
BenchRange<phmap::flat_hash_set<uint64_t>>/512          1189 ns         1182 ns       532741
BenchRange<phmap::flat_hash_set<uint64_t>>/1024         3408 ns         3387 ns       202711
BenchRange<std::unordered_set<uint64_t>>/1             0.444 ns        0.442 ns   1000000000
BenchRange<std::unordered_set<uint64_t>>/8              2.84 ns         2.83 ns    252367279
BenchRange<std::unordered_set<uint64_t>>/64             59.6 ns         59.2 ns     12016909
BenchRange<std::unordered_set<uint64_t>>/512             503 ns          500 ns      1381492
BenchRange<std::unordered_set<uint64_t>>/1024           1295 ns         1287 ns       563434
BenchRange<ska::flat_hash_set<uint64_t>>/1              1.83 ns         1.82 ns    376749051
BenchRange<ska::flat_hash_set<uint64_t>>/8              9.63 ns         9.84 ns     78988557
BenchRange<ska::flat_hash_set<uint64_t>>/64             62.9 ns         64.1 ns      9835105
BenchRange<ska::flat_hash_set<uint64_t>>/512            1308 ns         1330 ns       528073
BenchRange<ska::flat_hash_set<uint64_t>>/1024           3097 ns         3138 ns       233107
BenchRange<ska::bytell_hash_set<uint64_t>>/1            1.74 ns         1.76 ns    316913311
BenchRange<ska::bytell_hash_set<uint64_t>>/8            14.9 ns         15.1 ns     40094938
BenchRange<ska::bytell_hash_set<uint64_t>>/64            103 ns          104 ns      7388966
BenchRange<ska::bytell_hash_set<uint64_t>>/512           798 ns          803 ns       884673
BenchRange<ska::bytell_hash_set<uint64_t>>/1024         3941 ns         3958 ns       182992
BenchRange<tsl::robin_set<uint64_t>>/1                  1.73 ns         1.74 ns    399152451
BenchRange<tsl::robin_set<uint64_t>>/8                  10.1 ns         10.1 ns     73420131
BenchRange<tsl::robin_set<uint64_t>>/64                 79.2 ns         79.2 ns      9288375
BenchRange<tsl::robin_set<uint64_t>>/512                2509 ns         2509 ns       284445
BenchRange<tsl::robin_set<uint64_t>>/1024               5674 ns         5670 ns       115304
BenchRangeVecSet<llvm::SetVector<uint64_t>>/1          0.713 ns        0.712 ns   1000000000
BenchRangeVecSet<llvm::SetVector<uint64_t>>/8           2.22 ns         2.21 ns    327491697
BenchRangeVecSet<llvm::SetVector<uint64_t>>/64          5.29 ns         5.28 ns    130994071
BenchRangeVecSet<llvm::SetVector<uint64_t>>/512         33.1 ns         33.0 ns     22646858
BenchRangeVecSet<llvm::SetVector<uint64_t>>/1024        65.5 ns         65.3 ns     11164029
BenchErase<fast_vector<uint64_t>>/1                     4.85 ns         4.83 ns    142442316
BenchErase<fast_vector<uint64_t>>/8                     5.17 ns         5.15 ns    138464177
BenchErase<fast_vector<uint64_t>>/64                    5.40 ns         5.37 ns    136796737
BenchErase<fast_vector<uint64_t>>/512                   5.62 ns         5.59 ns    121996160
BenchErase<fast_vector<uint64_t>>/1024                  6.61 ns         6.57 ns    111307578
BenchErase<phmap::flat_hash_set<uint64_t>>/1            3.15 ns         3.14 ns    213187909
BenchErase<phmap::flat_hash_set<uint64_t>>/8            3.77 ns         3.75 ns    199400058
BenchErase<phmap::flat_hash_set<uint64_t>>/64           3.77 ns         3.75 ns    189551920
BenchErase<phmap::flat_hash_set<uint64_t>>/512          3.93 ns         3.91 ns    185281439
BenchErase<phmap::flat_hash_set<uint64_t>>/1024         4.25 ns         4.22 ns    165975664
BenchErase<std::unordered_set<uint64_t>>/1              12.3 ns         12.2 ns     55015890
BenchErase<std::unordered_set<uint64_t>>/8              16.8 ns         16.7 ns     40154567
BenchErase<std::unordered_set<uint64_t>>/64             18.2 ns         18.1 ns     42541416
BenchErase<std::unordered_set<uint64_t>>/512            20.2 ns         20.0 ns     37430769
BenchErase<std::unordered_set<uint64_t>>/1024           20.3 ns         20.2 ns     32412303
BenchErase<ska::flat_hash_set<uint64_t>>/1              7.24 ns         7.20 ns    104529067
BenchErase<ska::flat_hash_set<uint64_t>>/8              6.94 ns         6.89 ns     87707291
BenchErase<ska::flat_hash_set<uint64_t>>/64             8.00 ns         8.06 ns     82268142
BenchErase<ska::flat_hash_set<uint64_t>>/512            8.32 ns         8.50 ns     83242695
BenchErase<ska::flat_hash_set<uint64_t>>/1024           8.47 ns         8.63 ns     79139800
BenchErase<ska::bytell_hash_set<uint64_t>>/1            6.53 ns         6.63 ns    102286537
BenchErase<ska::bytell_hash_set<uint64_t>>/8            5.84 ns         5.92 ns    107498924
BenchErase<ska::bytell_hash_set<uint64_t>>/64           6.43 ns         6.51 ns    109329855
BenchErase<ska::bytell_hash_set<uint64_t>>/512          6.68 ns         6.75 ns    108212775
BenchErase<ska::bytell_hash_set<uint64_t>>/1024         7.23 ns         7.29 ns     91474869
BenchErase<tsl::robin_set<uint64_t>>/1                  6.72 ns         6.77 ns     97625027
BenchErase<tsl::robin_set<uint64_t>>/8                  7.98 ns         8.03 ns     75545067
BenchErase<tsl::robin_set<uint64_t>>/64                 8.37 ns         8.41 ns     85696431
BenchErase<tsl::robin_set<uint64_t>>/512                9.13 ns         9.15 ns     74298962
BenchErase<tsl::robin_set<uint64_t>>/1024               9.22 ns         9.24 ns     81617169
BenchEraseVecSet<llvm::SetVector<uint64_t>>/1           3.00 ns         3.00 ns    211906369
BenchEraseVecSet<llvm::SetVector<uint64_t>>/8           4.42 ns         4.42 ns    165247378
BenchEraseVecSet<llvm::SetVector<uint64_t>>/64          12.1 ns         12.1 ns     59260405
BenchEraseVecSet<llvm::SetVector<uint64_t>>/512         11.9 ns         11.8 ns     57597322
BenchEraseVecSet<llvm::SetVector<uint64_t>>/1024        11.4 ns         11.3 ns     61614680
