user cpu : 0s 273995us
sys cpu : 0s 39909us
max rss : 90044 kb / 87.9336 MB
page reclaims : 27218
page faults : 0
voluntary switches : 0
involuntary switches : 0

user cpu : 0s 25170us
sys cpu : 0s 3959us
max rss : 32736 kb / 31.9688 MB
page reclaims : 8211
page faults : 0
voluntary switches : 0
involuntary switches : 0

user cpu : 0s 25121us
sys cpu : 0s 11970us
max rss : 17688 kb / 17.2734 MB
page reclaims : 4453
page faults : 0
voluntary switches : 0
involuntary switches : 0

user cpu : 0s 20031us
sys cpu : 0s 3799us
max rss : 37488 kb / 36.6094 MB
page reclaims : 9416
page faults : 0
voluntary switches : 0
involuntary switches : 0

2023-06-04T20:06:40-04:00
Running ./bin/boost_multi_index
Run on (8 X 2904 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x8)
  L1 Instruction 32 KiB (x8)
  L2 Unified 256 KiB (x8)
  L3 Unified 16384 KiB (x1)
Load Average: 4.68, 3.24, 2.48
-------------------------------------------------------------------------------------------------------------------
Benchmark                                                                         Time             CPU   Iterations
BenchFindMultiHash<MultiHashContainer<std::pair<uint32_t, Pod>>>/64            10.8 ns         10.8 ns     72348660
BenchFindMultiHash<MultiHashContainer<std::pair<uint32_t, Pod>>>/512           10.6 ns         10.6 ns     66749542
BenchFindMultiHash<MultiHashContainer<std::pair<uint32_t, Pod>>>/1024          11.8 ns         11.8 ns     61175454
BenchFind<eastl::vector_set<uint64_t>>/1                                       1.74 ns         1.74 ns    378279705
BenchFind<eastl::vector_set<uint64_t>>/8                                       1.80 ns         1.79 ns    357540365
BenchFind<eastl::vector_set<uint64_t>>/64                                      1.73 ns         1.73 ns    404222851
BenchFind<eastl::vector_set<uint64_t>>/512                                     1.78 ns         1.78 ns    370107635
BenchFind<eastl::vector_set<uint64_t>>/1024                                    1.75 ns         1.75 ns    408357532
BenchRange<sorted_vector_map<uint32_t, Pod>>/1                                0.650 ns        0.650 ns   1000000000
BenchRange<sorted_vector_map<uint32_t, Pod>>/8                                 3.12 ns         3.11 ns    270330444
